date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:27:11	33356/33356	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:56:17%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_sel_attribute_end	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitc5c9.html	(from https://www.w3schools.com/css/css_attribute_selectors.asp)
08:27:12	33354/33354	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:45:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_sel_attribute_contain	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryita277.html	(from https://www.w3schools.com/css/css_attribute_selectors.asp)
08:27:12	33521/33521	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:15:12%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_attselector_form	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit1c31.html	(from https://www.w3schools.com/css/css_attribute_selectors.asp)
08:27:14	122413/122413	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:27:20%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_attribute_selectors1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/exercise0dd7.html	(from https://www.w3schools.com/css/css_attribute_selectors.asp)
08:27:14	860/860	---M--	200	added ('OK')	image/png	etag:%2209c288bed1dda1:0%22	https://www.w3schools.com/css/searchicon.png	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/searchicon.png	(from https://www.w3schools.com/css/css_form.asp)
08:27:15	34173/34173	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:40:35%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_forms	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitdc9e.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:16	33196/33196	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:23:44%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_width	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitc596.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:16	33358/33358	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:49:42%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_padding	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit2395.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:17	33412/33412	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:30:21%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_border	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit8b1e.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:17	33426/33426	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:58:41%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_border2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit44ee.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:18	33449/33449	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:37:06%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_color	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit037d.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:18	33590/33590	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:25:04%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_focus	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryita78e.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:19	33793/33793	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:48:26%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_focus2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit558e.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:19	33464/33464	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:04:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_icon	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit2882.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:20	33554/33554	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:24:54%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_search_anim	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7a32.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:21	33461/33461	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:49:38%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_textarea	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit3daf.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:21	33355/33355	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:38:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_select	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit9afc.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:22	33377/33377	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:40:41%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_button	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit4082.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:22	2235/2235	---M-Z	200	added ('OK')	text/html	etag:%2209c288bed1dda1:0+gzip%22	https://www.w3schools.com/css/trycss_form_responsive_ifr.htm	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/trycss_form_responsive_ifr.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:22	35562/35562	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:05:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_form_responsive	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit4694.html	(from https://www.w3schools.com/css/css_form.asp)
08:27:24	33325/33325	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:54%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_counters1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit5a5e.html	(from https://www.w3schools.com/css/css_counters.asp)
08:27:25	33566/33566	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:36:57%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_counters2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitcfd4.html	(from https://www.w3schools.com/css/css_counters.asp)
08:27:25	33531/33531	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:59:52%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_counters3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitbd19.html	(from https://www.w3schools.com/css/css_counters.asp)
08:27:26	33353/33353	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:44:16%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_header	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitb499.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:27	33865/33865	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:46:14%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_navbar	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit5d62.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:27	35622/35622	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:54:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_grid	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7d55.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:28	35578/35578	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:49:19%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_grid2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit3f83.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:28	35684/35684	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:32:11%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_footer	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitaa9a.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:29	3799/3799	---M-Z	200	added ('OK')	text/html	etag:%2209c288bed1dda1:0+gzip%22	https://www.w3schools.com/css/trycss_website_layout_blog.htm	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/trycss_website_layout_blog.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:29	36655/36655	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:44:43%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_website_layout_blog	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitba6d.html	(from https://www.w3schools.com/css/css_website_layout.asp)
08:27:31	33208/33208	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:13:15%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_units_px	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit6b20.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:31	33228/33228	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:18:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_cm	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit4e65.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:32	33227/33227	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:44:02%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_mm	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit834b.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:32	33225/33225	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_in	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit840b.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:33	33223/33223	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_px	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit1dbd.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:33	33223/33223	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_pt	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit9793.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:34	33222/33222	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_pc	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit1589.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:35	33539/33539	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:27:42%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_em	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitadcf.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:35	33231/33231	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:57:06%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_ex	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit415f.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:36	33282/33282	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_ch	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitc941.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:36	33322/33322	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:09:27%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_rem	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit78ff.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:37	33173/33173	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:27:43%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_vw	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit01d1.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:37	33175/33175	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:27:44%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_vh	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitf9f0.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:38	33202/33202	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:27:45%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_vmin	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7044.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:38	33297/33297	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_vmax	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit4a37.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:39	33282/33282	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:46:11%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_unit_percentage	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit696f.html	(from https://www.w3schools.com/css/css_units.asp)
08:27:40	33076/33076	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:13:37%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity_el	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7b39.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:41	33111/33111	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:33:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity_class	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit2328.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:42	33140/33140	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:44:06%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity_id	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitb056.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:42	33162/33162	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:33:48%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity_inline	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitce5e.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:43	33138/33138	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:21%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitc0e5.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:43	33206/33206	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:44:11%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitea17.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:44	33625/33625	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:22%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_specificity3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit25bd.html	(from https://www.w3schools.com/css/css_specificity.asp)
08:27:45	33315/33315	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:42:40%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_important	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitfddf.html	(from https://www.w3schools.com/css/css_important.asp)
08:27:46	33336/33336	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:47:54%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_important2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7ef5.html	(from https://www.w3schools.com/css/css_important.asp)
08:27:47	33275/33275	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:22%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_important3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit034c.html	(from https://www.w3schools.com/css/css_important.asp)
08:27:48	33444/33444	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:22%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_important4	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit52b8.html	(from https://www.w3schools.com/css/css_important.asp)
08:27:48	33536/33536	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:23%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_important5	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit9c76.html	(from https://www.w3schools.com/css/css_important.asp)
08:27:50	33391/33391	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:17:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_func_calc	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitd976.html	(from https://www.w3schools.com/css/css_math_functions.asp)
08:27:50	33335/33335	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:02:41%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_func_max	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit62fe.html	(from https://www.w3schools.com/css/css_math_functions.asp)
08:27:52	33336/33336	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:43:23%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_func_min	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryite0ae.html	(from https://www.w3schools.com/css/css_math_functions.asp)
08:27:52	2818/2818	---M--	200	added ('OK')	image/gif	etag:%2209c288bed1dda1:0%22	https://www.w3schools.com/css/paper.gif	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/paper.gif	(from https://www.w3schools.com/css/css3_borders.asp)
08:27:54	33828/33828	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:06%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-radius	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit075a.html	(from https://www.w3schools.com/css/css3_borders.asp)
08:27:54	33885/33885	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:00:55%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-radius2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitf239.html	(from https://www.w3schools.com/css/css3_borders.asp)
08:27:55	33685/33685	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2003:41:11%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-radius3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7ea4.html	(from https://www.w3schools.com/css/css3_borders.asp)
08:27:56	122044/122044	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:02%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_css3_borders1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/exerciseb516.html	(from https://www.w3schools.com/css/css3_borders.asp)
08:27:56	2036/2036	---M--	200	added ('OK')	image/png	etag:%2209c288bed1dda1:0%22	https://www.w3schools.com/css/border.png	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/border.png	(from https://www.w3schools.com/css/css3_border_images.asp)
08:27:58	33520/33520	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:03:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-image	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit20e1.html	(from https://www.w3schools.com/css/css3_border_images.asp)
08:27:58	33525/33525	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:28:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-image2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit3ba7.html	(from https://www.w3schools.com/css/css3_border_images.asp)
08:27:58	33748/33748	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:14:35%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_border-image3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7e73.html	(from https://www.w3schools.com/css/css3_border_images.asp)
08:28:00	122193/122193	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:06%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_css3_border_images1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/exercise5924.html	(from https://www.w3schools.com/css/css3_border_images.asp)
08:28:00	9406/9406	---M--	200	added ('OK')	image/gif	etag:%2209c288bed1dda1:0%22	https://www.w3schools.com/css/img_flwr.gif	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/img_flwr.gif	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:02	34111/34111	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:00%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background_multiple	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit6afd.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:02	33525/33525	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:21:53%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background_multiple2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit8708.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:02	34155/34155	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:11:47%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background-size	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit75b9.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:03	33971/33971	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:08:23%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background-size_contain	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitdc3e.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:03	33603/33603	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:59:08%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background_multiple3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit59c5.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:04	33938/33938	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:42:04%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background_full	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit3954.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:05	33782/33782	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:47:14%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background_hero	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit189f.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:05	34744/34744	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:32:58%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background-origin	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit54da.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:06	34645/34645	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:52:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_background-clip	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitdcf8.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:07	123852/123852	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:13%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_css3_backgrounds1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/exercise399c.html	(from https://www.w3schools.com/css/css3_backgrounds.asp)
08:28:08	33458/33458	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:02:31%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_color_rgba	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitbf8e.html	(from https://www.w3schools.com/css/css3_colors.asp)
08:28:08	33475/33475	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:04:14%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_color_hsl	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit8ef0.html	(from https://www.w3schools.com/css/css3_colors.asp)
08:28:09	33507/33507	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:16%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_color_hsla	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitd6d7.html	(from https://www.w3schools.com/css/css3_colors.asp)
08:28:09	33494/33494	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:16%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss3_color_opacity	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit1868.html	(from https://www.w3schools.com/css/css3_colors.asp)
08:28:11	123031/123031	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:28:17%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_css3_colors1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/exercisec987.html	(from https://www.w3schools.com/css/css3_colors.asp)
08:28:12	33455/33455	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:30:43%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_transparent	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitf0cd.html	(from https://www.w3schools.com/css/css_colors_keywords.asp)
